date,fund,return
2021-11-18,combined_equal_weight,-0.012178625840402225
2021-11-19,combined_equal_weight,0.0016083130038162296
2021-11-22,combined_equal_weight,-0.004325466852728888
2021-11-23,combined_equal_weight,0.010080833081749263
2021-11-24,combined_equal_weight,-0.002837992481822486
2021-11-26,combined_equal_weight,-0.029338476707881755
2021-11-29,combined_equal_weight,0.008916650891831267
2021-11-30,combined_equal_weight,-0.018449366912494755
2021-12-01,combined_equal_weight,-0.011750985011291237
2021-12-02,combined_equal_weight,0.018424546320772135
2021-12-03,combined_equal_weight,-0.00989665005268462
2021-12-06,combined_equal_weight,0.017967098671794034
2021-12-07,combined_equal_weight,0.011524713550818215
2021-12-08,combined_equal_weight,0.005738811185586795
2021-12-09,combined_equal_weight,-0.017306547344091622
2021-12-10,combined_equal_weight,-0.0017509506946767062
2021-12-13,combined_equal_weight,-0.018475000626454335
2021-12-14,combined_equal_weight,0.00037317725438743184
2021-12-15,combined_equal_weight,0.01533648303075982
2021-12-16,combined_equal_weight,-0.0014557751549373467
2021-12-17,combined_equal_weight,-0.014493090540587995
2021-12-20,combined_equal_weight,-0.006322349334487459
2021-12-21,combined_equal_weight,0.017718322151441344
2021-12-22,combined_equal_weight,0.005884459350951685
2021-12-23,combined_equal_weight,0.01298087177425178
2021-12-27,combined_equal_weight,0.011695336888605875
2021-12-28,combined_equal_weight,-0.009558348712256833
2021-12-29,combined_equal_weight,-0.004461703030257021
2021-12-30,combined_equal_weight,0.001560136941005165
2021-12-31,combined_equal_weight,-0.0034643943065615673
2022-01-03,combined_equal_weight,0.003123160162046698
2022-01-04,combined_equal_weight,0.00494542447656564
2022-01-05,combined_equal_weight,-0.018520541664949264
2022-01-06,combined_equal_weight,0.0003515469813984873
2022-01-07,combined_equal_weight,-0.005573185878732739
2022-01-10,combined_equal_weight,-0.010468008645634555
2022-01-11,combined_equal_weight,0.014117589837793544
2022-01-12,combined_equal_weight,0.01132489119099409
2022-01-13,combined_equal_weight,-0.009911573013603521
2022-01-14,combined_equal_weight,0.005830496410168117
2022-01-18,combined_equal_weight,-0.011533023635334368
2022-01-19,combined_equal_weight,-0.010489090579142503
2022-01-20,combined_equal_weight,-0.01697219514854896
2022-01-21,combined_equal_weight,-0.030061223982015495
2022-01-24,combined_equal_weight,-0.0028541466834678063
2022-01-25,combined_equal_weight,-0.002743071610998365
2022-01-26,combined_equal_weight,-0.006530534848476082
2022-01-27,combined_equal_weight,-0.004293893754328957
2022-01-28,combined_equal_weight,0.0183096178597727
2022-01-31,combined_equal_weight,0.014107319571363016
2022-02-01,combined_equal_weight,0.012964162723813273
2022-02-02,combined_equal_weight,0.0017817301239004546
2022-02-03,combined_equal_weight,-0.00535646553699757
2022-02-04,combined_equal_weight,0.013733646897065199
2022-02-07,combined_equal_weight,0.013688791888446367
2022-02-08,combined_equal_weight,0.0029371659880817287
2022-02-09,combined_equal_weight,0.013799729865727303
2022-02-10,combined_equal_weight,-0.018483629148971902
2022-02-11,combined_equal_weight,-0.01848541179562176
2022-02-14,combined_equal_weight,-0.0060964543324511615
2022-02-15,combined_equal_weight,0.017944771341906928
2022-02-16,combined_equal_weight,-0.0029439425950380242
2022-02-17,combined_equal_weight,-0.02566904439235687
2022-02-18,combined_equal_weight,-0.00830897428468353
2022-02-22,combined_equal_weight,0.001014526227730404
2022-02-23,combined_equal_weight,-0.013019673685019413
2022-02-24,combined_equal_weight,0.005844886592826033
2022-02-25,combined_equal_weight,0.028299068288828364
2022-02-28,combined_equal_weight,0.014981012301147338
2022-03-01,combined_equal_weight,-0.010226922298809876
2022-03-02,combined_equal_weight,0.01332360970301258
2022-03-03,combined_equal_weight,-0.003943445898772509
2022-03-04,combined_equal_weight,-0.010092048189367153
2022-03-07,combined_equal_weight,-0.017769087077544526
2022-03-08,combined_equal_weight,-0.0005181088985887563
2022-03-09,combined_equal_weight,0.02275385732553449
2022-03-10,combined_equal_weight,-0.008283750117282968
2022-03-11,combined_equal_weight,-0.005725738540850366
2022-03-14,combined_equal_weight,-0.003629062472281808
2022-03-15,combined_equal_weight,0.008665417098065818
2022-03-16,combined_equal_weight,0.020116243438739863
2022-03-17,combined_equal_weight,0.011785017412108275
2022-03-18,combined_equal_weight,0.007895695606537636
2022-03-21,combined_equal_weight,0.007010971569600106
2022-03-22,combined_equal_weight,0.015103216163539686
2022-03-23,combined_equal_weight,-0.006049250070386995
2022-03-24,combined_equal_weight,0.013068632416285838
2022-03-25,combined_equal_weight,0.005595401879406858
2022-03-28,combined_equal_weight,0.0014474188611262042
2022-03-29,combined_equal_weight,0.012684810195777252
2022-03-30,combined_equal_weight,-0.0019830263042148024
2022-03-31,combined_equal_weight,-0.017306133656382425
2022-04-01,combined_equal_weight,0.007345515668125022
2022-04-04,combined_equal_weight,0.0008953739066797081
2022-04-05,combined_equal_weight,-0.013658704065118677
2022-04-06,combined_equal_weight,-0.016328677696710422
2022-04-07,combined_equal_weight,0.007364622930832038
2022-04-08,combined_equal_weight,-0.004348636173546209
2022-04-11,combined_equal_weight,-0.023264955744011717
2022-04-12,combined_equal_weight,0.004007312985704973
2022-04-13,combined_equal_weight,0.013787966587576849
2022-04-14,combined_equal_weight,-0.005741101907638509
2022-04-18,combined_equal_weight,0.004428319975481326
2022-04-19,combined_equal_weight,0.014011769138049194
2022-04-20,combined_equal_weight,-0.000765378509120579
2022-04-21,combined_equal_weight,-0.013784294691622687
2022-04-22,combined_equal_weight,-0.021214101715744404
2022-04-25,combined_equal_weight,-0.00044088502730586316
2022-04-26,combined_equal_weight,-0.028544543537565997
2022-04-27,combined_equal_weight,0.004447883171157322
2022-04-28,combined_equal_weight,0.016149437880903197
2022-04-29,combined_equal_weight,-0.03535914037351934
2022-05-02,combined_equal_weight,0.0030438634196666248
2022-05-03,combined_equal_weight,0.003564029912301042
2022-05-04,combined_equal_weight,0.04177919186906608
2022-05-05,combined_equal_weight,-0.03567404621053816
2022-05-06,combined_equal_weight,-0.0014604223199472903
2022-05-09,combined_equal_weight,-0.05231015937226137
2022-05-10,combined_equal_weight,0.0022894566308399125
2022-05-11,combined_equal_weight,-0.026863850658016598
2022-05-12,combined_equal_weight,-0.006284836576940928
2022-05-13,combined_equal_weight,0.02971034348845338
2022-05-16,combined_equal_weight,-0.008837458817569869
2022-05-17,combined_equal_weight,0.02352217655826353
2022-05-18,combined_equal_weight,-0.036568352952385266
2022-05-19,combined_equal_weight,0.006398791311356195
2022-05-20,combined_equal_weight,-0.00472162270689022
2022-05-23,combined_equal_weight,0.010608109265878497
2022-05-24,combined_equal_weight,0.005686548913250512
2022-05-25,combined_equal_weight,0.005888223167806834
2022-05-26,combined_equal_weight,0.0042446690341475385
2022-05-27,combined_equal_weight,0.011565068511086298
2022-05-31,combined_equal_weight,-0.004450962361167223
2022-06-01,combined_equal_weight,-0.016220122078898152
2022-06-02,combined_equal_weight,0.016240133807354812
2022-06-03,combined_equal_weight,-0.01127140329199553
2022-06-06,combined_equal_weight,0.004473021448710696
2022-06-07,combined_equal_weight,0.006515504781820811
2022-06-08,combined_equal_weight,-0.013009352302863542
2022-06-09,combined_equal_weight,-0.020680984995779597
2022-06-10,combined_equal_weight,-0.03016926038223657
2022-06-13,combined_equal_weight,-0.054737652165409836
2022-06-14,combined_equal_weight,-0.0034627853951064965
2022-06-15,combined_equal_weight,0.019983917419261744
2022-06-16,combined_equal_weight,-0.041892255552994244
2022-06-17,combined_equal_weight,0.002732871883782613
2022-06-21,combined_equal_weight,0.018731182956851004
2022-06-22,combined_equal_weight,-0.008861850562642583
2022-06-23,combined_equal_weight,0.0100016140490976
2022-06-24,combined_equal_weight,0.030300955456340234
2022-06-27,combined_equal_weight,-0.0037082095460848016
2022-06-28,combined_equal_weight,-0.015119424936045182
2022-06-29,combined_equal_weight,-0.006696225000566496
2022-06-30,combined_equal_weight,-0.007535848717859894
2022-07-01,combined_equal_weight,0.005155360012899511
2022-07-05,combined_equal_weight,-0.008417589662965286
2022-07-06,combined_equal_weight,0.0027449040675721625
2022-07-07,combined_equal_weight,0.01812251090033878
2022-07-08,combined_equal_weight,-0.004392454474492608
2022-07-11,combined_equal_weight,-0.01564164553513321
2022-07-12,combined_equal_weight,-0.007135968983798228
2022-07-13,combined_equal_weight,0.004273844927175245
2022-07-14,combined_equal_weight,0.00039546183623718
2022-07-15,combined_equal_weight,0.01772329816929271
2022-07-18,combined_equal_weight,0.015313114732142499
2022-07-19,combined_equal_weight,0.025868757750962736
2022-07-20,combined_equal_weight,-0.003828157409285748
2022-07-21,combined_equal_weight,0.008552757200913889
2022-07-22,combined_equal_weight,-0.005418183269914842
2022-07-25,combined_equal_weight,-0.009139212362314906
2022-07-26,combined_equal_weight,-0.0033364259038047364
2022-07-27,combined_equal_weight,0.02792847365268602
2022-07-28,combined_equal_weight,0.021607122134156633
2022-07-29,combined_equal_weight,0.007116952121869635
2022-08-01,combined_equal_weight,-0.003463816514591548
2022-08-02,combined_equal_weight,-0.01125840552766689
2022-08-03,combined_equal_weight,0.004307763973303617
2022-08-04,combined_equal_weight,-0.0011084059539739493
2022-08-05,combined_equal_weight,0.008947954951706028
2022-08-08,combined_equal_weight,0.0037225810330289637
2022-08-09,combined_equal_weight,-0.007945398147576594
2022-08-10,combined_equal_weight,0.02228558638615794
2022-08-11,combined_equal_weight,0.00711277305876338
2022-08-12,combined_equal_weight,0.014744085826509507
2022-08-15,combined_equal_weight,0.0008230034027234433
2022-08-16,combined_equal_weight,0.002814440189481564
2022-08-17,combined_equal_weight,-0.007798589889117788
2022-08-18,combined_equal_weight,0.0004369317370867693
2022-08-19,combined_equal_weight,-0.025355329437994716
2022-08-22,combined_equal_weight,-0.01253747539978588
2022-08-23,combined_equal_weight,0.004000658103116928
2022-08-24,combined_equal_weight,0.00068845688620473
2022-08-25,combined_equal_weight,0.013369768680934337
2022-08-26,combined_equal_weight,-0.036080888455400716
2022-08-29,combined_equal_weight,0.005030206035969886
2022-08-30,combined_equal_weight,-0.015619484591487919
2022-08-31,combined_equal_weight,-0.005587489685243131
2022-09-01,combined_equal_weight,0.0034886436672656863
2022-09-02,combined_equal_weight,-0.007112650662027258
2022-09-06,combined_equal_weight,-0.01516233427813982
2022-09-07,combined_equal_weight,0.02288835686256835
2022-09-08,combined_equal_weight,0.006030335202376025
2022-09-09,combined_equal_weight,0.021971926470323123
2022-09-12,combined_equal_weight,0.0058284113141797095
2022-09-13,combined_equal_weight,-0.045226225201349404
2022-09-14,combined_equal_weight,0.006167148570890119
2022-09-15,combined_equal_weight,-0.02152048385872654
2022-09-16,combined_equal_weight,-0.0038641686411954733
2022-09-19,combined_equal_weight,0.008872265784185427
2022-09-20,combined_equal_weight,-0.01295688271740614
2022-09-21,combined_equal_weight,-0.02065051287760758
2022-09-22,combined_equal_weight,0.0034980863449201507
2022-09-23,combined_equal_weight,-0.01666781993710253
2022-09-26,combined_equal_weight,-0.012939298405620529
2022-09-27,combined_equal_weight,-0.005605479284624966
2022-09-28,combined_equal_weight,0.01753455203993805
2022-09-29,combined_equal_weight,-0.012207247581198729
2022-09-30,combined_equal_weight,-0.013137197439580911
2022-10-03,combined_equal_weight,0.030449618306372543
2022-10-04,combined_equal_weight,0.028809583357177364
2022-10-05,combined_equal_weight,-0.0034065901150966233
2022-10-06,combined_equal_weight,-0.010554134887437125
2022-10-07,combined_equal_weight,-0.020280218445497645
2022-10-10,combined_equal_weight,-0.012045546445742968
2022-10-11,combined_equal_weight,-0.005794294732439904
2022-10-12,combined_equal_weight,-0.004392407956616383
2022-10-13,combined_equal_weight,0.021919988104568865
2022-10-14,combined_equal_weight,-0.014943014408954005
2022-10-17,combined_equal_weight,0.018691664879151738
2022-10-18,combined_equal_weight,0.007318470900009659
2022-10-19,combined_equal_weight,-0.010522088707603133
2022-10-20,combined_equal_weight,-0.0039039696602135364
2022-10-21,combined_equal_weight,0.022006824865926082
2022-10-24,combined_equal_weight,0.003431330492379288
2022-10-25,combined_equal_weight,0.022866863952870093
2022-10-26,combined_equal_weight,0.008034988239200652
2022-10-27,combined_equal_weight,-0.003632952115667946
2022-10-28,combined_equal_weight,0.023573826986520476
2022-10-31,combined_equal_weight,-0.006095718685837175
2022-11-01,combined_equal_weight,0.0011665474279613675
2022-11-02,combined_equal_weight,-0.01673441707622192
2022-11-03,combined_equal_weight,0.0006162937564336262
2022-11-04,combined_equal_weight,0.0269031608428341
2022-11-07,combined_equal_weight,0.006391610036462396
2022-11-08,combined_equal_weight,-0.013701324476817447
2022-11-09,combined_equal_weight,-0.042062367229832656
2022-11-10,combined_equal_weight,0.0675006791956451
2022-11-11,combined_equal_weight,0.006815255597190178
2022-11-14,combined_equal_weight,-0.003402631049289914
2022-11-15,combined_equal_weight,0.010602315236801463
2022-11-16,combined_equal_weight,-0.011701976878377256
2022-11-17,combined_equal_weight,-0.0010528206157177627
2022-11-18,combined_equal_weight,0.004579782972334326
2022-11-21,combined_equal_weight,-0.0016089717037768834
2022-11-22,combined_equal_weight,0.01870032919624996
2022-11-23,combined_equal_weight,0.010489829245412906
2022-11-25,combined_equal_weight,-0.0004737967332436474
2022-11-28,combined_equal_weight,-0.01833949459053183
2022-11-29,combined_equal_weight,0.006229594226936348
2022-11-30,combined_equal_weight,0.0255155688875327
2022-12-01,combined_equal_weight,-0.003572930901665892
2022-12-02,combined_equal_weight,0.0027007363878619552
2022-12-05,combined_equal_weight,-0.014665870362620128
2022-12-06,combined_equal_weight,-0.009217703200675513
2022-12-07,combined_equal_weight,-0.004218368396410738
2022-12-08,combined_equal_weight,0.009516938329560378
2022-12-09,combined_equal_weight,-0.00942279328702782
2022-12-12,combined_equal_weight,0.013429631001319248
2022-12-13,combined_equal_weight,0.01112670271869061
2022-12-14,combined_equal_weight,-0.009161190736121408
2022-12-15,combined_equal_weight,-0.021888844095310084
2022-12-16,combined_equal_weight,-0.021319753226927002
2022-12-19,combined_equal_weight,-0.010728852442311063
2022-12-20,combined_equal_weight,0.00870012313657669
2022-12-21,combined_equal_weight,0.014259856269343464
2022-12-22,combined_equal_weight,-0.008621359750384592
2022-12-23,combined_equal_weight,0.006277644466821742
2022-12-27,combined_equal_weight,-0.0017391378059759654
2022-12-28,combined_equal_weight,-0.015186776727050941
2022-12-29,combined_equal_weight,0.011231947956177225
2022-12-30,combined_equal_weight,-0.0014994889775808392
2023-01-03,combined_equal_weight,0.0014249108631881687
2023-01-04,combined_equal_weight,0.021530127426546655
2023-01-05,combined_equal_weight,-0.008150576794457375
2023-01-06,combined_equal_weight,0.023373257614875687
2023-01-09,combined_equal_weight,0.004700037490849591
2023-01-10,combined_equal_weight,0.00735110865966385
2023-01-11,combined_equal_weight,0.013105328625998681
2023-01-12,combined_equal_weight,0.010156315980829734
2023-01-13,combined_equal_weight,0.008511948595626748
2023-01-17,combined_equal_weight,-0.0041944376698762305
2023-01-18,combined_equal_weight,-0.020443878262173084
2023-01-19,combined_equal_weight,-0.0022733494822116656
2023-01-20,combined_equal_weight,0.023514059303050755
2023-01-23,combined_equal_weight,0.01302064324129035
2023-01-24,combined_equal_weight,-0.00935320579502124
2023-01-25,combined_equal_weight,0.006658235723298152
2023-01-26,combined_equal_weight,0.006728874633475803
2023-01-27,combined_equal_weight,0.0007719281474348102
2023-01-30,combined_equal_weight,-0.016294006955992348
2023-01-31,combined_equal_weight,0.013220029608013516
2023-02-01,combined_equal_weight,0.009731505056982968
2023-02-02,combined_equal_weight,-0.0005500485124867096
2023-02-03,combined_equal_weight,-0.0083410692489316
2023-02-06,combined_equal_weight,-0.006746947547876076
2023-02-07,combined_equal_weight,0.015576413927813292
2023-02-08,combined_equal_weight,-0.010476762630954598
2023-02-09,combined_equal_weight,-0.017697535698175306
2023-02-10,combined_equal_weight,0.006180523038854832
2023-02-13,combined_equal_weight,0.00676179159726665
2023-02-14,combined_equal_weight,0.004442089540639553
2023-02-15,combined_equal_weight,0.011134968990990214
2023-02-16,combined_equal_weight,-0.01891393728273206
2023-02-17,combined_equal_weight,0.005827864390259856
2023-02-21,combined_equal_weight,-0.017782639383102143
2023-02-22,combined_equal_weight,-0.005864817854914084
2023-02-23,combined_equal_weight,0.002609834842077689
2023-02-24,combined_equal_weight,-0.01372627903693873
2023-02-27,combined_equal_weight,0.0007106336017079125
2023-02-28,combined_equal_weight,-0.005696637618743372
2023-03-01,combined_equal_weight,0.0034743615811126615
2023-03-02,combined_equal_weight,0.008291230851856667
2023-03-03,combined_equal_weight,0.0071001747402618985
